"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"21596","Dress",0,0,72.3125,33.75,68.625,0,0,0,0,94.3125,212.8125,97.125,0,0,0,0,90.4375,219.875,93.875,0,0,0,0,137.9375,225.9375,140.625,0,0,0,0,171,222.25,181.375,0,0,0,0,193.4375,226.1875,205,0,0,0,0,169.625,203.4375,166.8125,0,0
"1176","T-shirt/top",0.25,19.6875,118,172.1875,121.5625,16.3125,0.0625,0.8125,186.0625,215.5625,223.375,220.25,185.4375,0.25,63.1875,216.4375,215.875,218.1875,214.9375,222.125,56.5,0.25,98.9375,217.9375,217.5,219.0625,86.75,0.125,0.125,59.625,218.9375,217.9375,219.3125,55.3125,0,0,57.5,219.25,220.5,219.4375,58.8125,0,0.1875,66.1875,212.6875,215.8125,217.25,57,0
"40474","Shirt",0,34.5,131.75,152.875,145.0625,28.8125,0,0,34.5625,136,144.25,160.5625,31.9375,0,0,23.5625,140.625,144,164.4375,16.9375,0,0,26,146.5,142.875,167.375,12.4375,0,0,38.75,148.75,140.8125,164.625,37.8125,0,0,61.375,150.875,149.375,163.125,67.875,0,0,55.5,148.375,169.875,160.125,65.4375,0
"47357","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.375,38.875,115.25,17.875,18.4375,16.5625,61.1875,115.3125,144,183.6875,189.75,131.875,14.625,33.625,93.0625,110.1875,111.6875,104.3125,72.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15671","Pullover",0,30.3125,60.9375,73.625,48.25,35.1875,0,0,69,34.4375,32.875,45.75,65.4375,0,1.9375,93,56.125,53.125,58.5625,84.25,1.375,8,90.0625,52.8125,65.25,70.125,90.5,10.8125,9.0625,77.9375,53.125,81.3125,89.5625,82.0625,16.25,7.125,60.5,59.0625,101.25,92.6875,72.875,14.625,3.75,39.5625,0.25,0,0,40.1875,8.5625
"25914","Coat",0,0.0625,62.4375,200.9375,138.8125,0.125,0,0,0.25,163.4375,235,230.25,11.25,0,0,0.125,197.0625,232.9375,207.1875,61.25,0,0,15.0625,144.625,230.375,166.3125,52.1875,0,0,0.3125,122,232.8125,174.5625,0.375,0,0,0.5625,143.75,235.9375,179.1875,0.6875,0,0,0,143.5625,200.625,165.0625,0.8125,0
"26422","Coat",0,13.8125,26.1875,82.8125,23.875,12.3125,0,0.3125,121.125,58.25,123.0625,37.875,106.625,0.25,0,166.3125,201,123.0625,160.375,155.0625,0,0,208.9375,197.375,182.4375,186.0625,188.875,0,2.5625,194,186.9375,190.375,176.75,189.3125,1.375,15.4375,193.75,145.5,156.125,135.875,195.8125,13.8125,13.625,80.9375,0.375,0.5625,0.3125,78.5625,21.125
"27553","Coat",0,3.125,55.25,151.3125,34.875,1.375,0,0,53.9375,86.6875,151.75,82.625,42.375,0,0,69.375,96.8125,100.0625,105.875,47.875,0,0,85,98.625,94.5625,99.4375,60.3125,0,0,103.6875,86.625,94.5,79.125,96.875,0,0,114,84,108.4375,81,112.875,0,0,109.3125,39.5,52.875,32.625,114.9375,0
"23115","Dress",0,0,79.5625,122.4375,105.75,0,0,0,0,98.5625,228.8125,150.5625,0,0,0,0,116.375,228.4375,176.125,0,0,0,0,121.75,227.625,182.75,0,0,0,0,126.125,229.5625,203,0,0,0,0,151.8125,233.1875,220,0,0,0,0,128.1875,186.3125,150.9375,0,0
"56406","Ankle boot",0,0,0,0,0,0,0,0,0,0.125,0.1875,9.6875,1.0625,53.25,0,0,0.25,18.5,163.8125,163.5625,87.4375,0.6875,0.5,12.125,89.0625,198.875,195.125,98.1875,46,72.3125,95.6875,123.625,170.5,157.4375,116.3125,75.1875,148.5,141.375,143,132.375,136.6875,114.4375,0.1875,3.625,27.75,14.625,3.5625,28.5625,20.5625
"15613","Pullover",0,12.6875,71.5625,107.625,54.125,8.5625,0,0,80.875,76.6875,57.8125,49.9375,42.125,0,4.625,105.875,75.875,52.6875,30.0625,62.625,0,16.5,91.1875,85.625,50.8125,31.125,73.6875,3.5625,27.75,46.75,92.125,56.6875,39.25,66,12.9375,37.6875,43.5625,102.5,76.5625,51.0625,59,12.3125,34.8125,44.875,22.75,19.375,11.125,52.875,10.6875
"54580","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.0625,47.25,29.375,26.75,0,0,0.3125,120.625,204.8125,204.25,124,0.625,16.9375,127.75,203,203.625,194.375,160.1875,124.375,197.9375,199,199.1875,202.875,188.125,165.9375,25.125,63.5625,76.1875,54.25,4.1875,69.25,58,0,0,0,0,0,0,0
"45393","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,14.1875,95.75,82.375,13.125,32.9375,36.9375,81.375,167.375,208.0625,226.0625,228.9375,171.4375,41.1875,62.0625,73.9375,82.5625,72.4375,69.8125,54.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58027","Ankle boot",0,0,0,20.625,4.125,0,0,0,0,1.125,164.9375,221.3125,224.75,108.9375,0,0.125,5.125,209.25,231.125,223.375,121.75,0.375,0.6875,79.3125,227.5,235.875,218.875,115.3125,88.75,146.3125,199.6875,219.0625,222.625,198.375,166.3125,170.375,230.1875,222.8125,225.25,227.75,229.5625,200.625,0,29.9375,50.9375,50.3125,43.5,35.9375,17.0625
"42803","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,24.625,124.25,59.75,3.1875,46.5,63.6875,116.6875,197.4375,202.5625,207.5,190.125,156.6875,26.4375,80.9375,112.5625,106.625,76.5625,55,43.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31599","Sandal",0,0,0,0,0,0,0,0,0,0.125,10.875,46.125,106.625,2.6875,0,0,0.5,70.0625,54.4375,127.25,69,0,0,0.0625,0.3125,1.8125,121.5,110.375,0.625,20.375,0.625,10.875,84.75,129.6875,58.8125,51.125,114.875,101.9375,72.9375,1.375,53.8125,1.625,0.0625,0.375,2.25,0,0,4.6875,0.0625
"15069","Pullover",0,38.625,70.375,80.1875,76.125,32.8125,0.4375,5.75,84.125,67.9375,66.75,70.75,89.8125,0.9375,28,102.8125,75.875,78.8125,79.8125,119.75,17.3125,35.375,133.6875,78.25,89.4375,82.4375,124.6875,35.75,41.625,122.4375,77.8125,98.3125,90.75,124.25,52.4375,57.375,119.625,81.625,110.375,89.5,116.1875,58.75,38.625,68.25,67.9375,83.875,71.9375,63.625,40.375
"45323","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,9.4375,75,141.5,71.5625,88.125,22.1875,58.3125,140.875,186.4375,203.125,187.8125,199.6875,34.1875,50.5,57.5625,46.3125,31.3125,23,14.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19988","Dress",0,0,43.6875,177.125,15.9375,0,0,0,0,63.75,240.0625,31.125,0,0,0,0,75.9375,237.4375,49.9375,0,0,0,0,111.25,235.9375,74.5,0,0,0,0,107.5625,235.5,73.8125,0,0,0,0,108.875,238.0625,73.9375,0,0,0,0,94.375,217.5625,68.0625,0,0
"7455","Trouser",0,1.625,205.375,218.3125,204.9375,3.1875,0,0,31.125,246.5,245.875,245.625,33.6875,0,0,20.0625,245.75,243.0625,244.9375,28.1875,0,0,0.4375,243.5625,159.75,244,4.1875,0,0,0,218.0625,123.875,240.6875,0,0,0,0,195.3125,26.5625,224.4375,0,0,0,0,157.875,0.25,172.8125,0,0
"58972","Ankle boot",0,0,0,0,0,0,0,0,0,0.0625,24.1875,106,90.9375,50.3125,0,0,0.125,60.375,131.875,117.4375,65.0625,0,0.1875,14.4375,135,150.375,134.25,78.5625,14.3125,43.4375,139.5,173.3125,168.4375,172.3125,129.3125,140,159.6875,171.375,171.5625,149.25,168.375,138.6875,0,21.3125,33.375,6.8125,0,18.0625,9.9375
"24538","Coat",0,0.1875,30.1875,134.625,52,2,0,0,36.75,67.8125,80.6875,63.3125,54.375,0.0625,0,101.8125,103.625,103.5,87.125,135.3125,0.3125,0,133.8125,159.4375,148.0625,116.625,173.0625,16.5625,0,164.6875,175.4375,158.25,131.375,188.875,31.5625,0,186.1875,198.75,195.25,176.5,206.0625,32.4375,0,152.6875,102.1875,97.1875,92.5625,163.3125,16.9375
"16103","Pullover",0.25,68.1875,172.875,162.9375,174.1875,63.8125,0.1875,0.125,168.625,214.25,219.9375,211.75,165.1875,0,0,199.1875,215.25,218.125,200.875,208.8125,0,4.0625,188.625,206.75,218.5,200.75,196,12.6875,21.8125,190.5625,228.25,220.5625,225.375,178,31.3125,33.3125,158.0625,168.625,166,170.5,151.625,32.5625,20.75,80.6875,0.3125,0.125,0.5,80.3125,22.125
"56527","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.3125,49.625,91.75,58.625,0,0,0,1.9375,141.6875,212.75,145.125,0.3125,0.3125,5.1875,97.6875,194.875,212.875,155.4375,61.75,75.1875,111.3125,198.5,215.25,210.875,170.3125,46.75,111.25,138.75,126.5,71.3125,144.3125,130.3125,0,0,0,0,0,0,0
"7877","Trouser",0,3.8125,181.8125,185.9375,185.125,12.5625,0,0,26,227.5625,226.4375,219.9375,42.75,0,0,32.4375,212.25,220.25,213.4375,51.375,0,0,27.1875,199.6875,195.6875,210.3125,48.9375,0,0,16,204.8125,190.1875,215.4375,37.875,0,0,2.0625,208.875,191.0625,217.6875,22.625,0,0,0,167.6875,152.6875,179.9375,2.875,0
"40491","Shirt",12.5,61.6875,9.0625,0.625,13.1875,65,24.25,42.25,94.875,53.4375,66.3125,52.4375,91.25,51.4375,43.25,111.1875,64.0625,66.8125,57.75,102.5,50.375,0.375,39,69.5625,69.5625,67.6875,44.125,0.25,0.125,43.9375,83.9375,87.6875,70.75,47.6875,0.125,0,50.375,110.6875,106.375,72.5625,53.75,0,0,48.625,109.875,99.5625,65.125,49.625,0
"35366","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,1.75,0.125,0,0,8.625,51.9375,73.75,131.5625,50.125,27.5,20.1875,60.375,71.3125,67.875,45.125,35.625,70.375,52.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3806","T-shirt/top",5.25,180.8125,165.5,137.3125,129.5625,145.0625,20.75,57.6875,218.25,208.25,194.0625,194.9375,189.25,90.125,0.3125,21.625,204.3125,189.3125,194.0625,105.5625,0.4375,0.0625,28.6875,195.9375,191.6875,183.75,142.25,0.3125,0.0625,53.5,193,195,176.5625,156,0.5625,0.125,70.3125,193.8125,201.1875,186.6875,183.375,0.1875,0.1875,85.3125,173.875,177,174.5,173.8125,13.0625
"39642","Shirt",0,72.6875,162.0625,141.25,157.6875,70.3125,0,0,113,204.0625,207.125,202.3125,85.0625,0,0,74.0625,202.75,196.625,197.875,53.125,0,0,59.6875,207.6875,208,212.4375,38,0,0,60.8125,210.625,202.125,209.75,51.9375,0,0,98.6875,207.0625,203.5625,206.1875,85.25,0,0,121.625,203,200,198.0625,115.4375,0
"44673","Sneaker",0,0,0,0,0,0,0,0,0,0.1875,0.5,24.5625,0.5,0.0625,0,0,19.5,162,165.8125,32,25.9375,0.5625,29.125,154,161.25,186.5,161.3125,81.1875,98.3125,154.5625,156.0625,170.875,175.375,160.9375,107.6875,74.4375,100.8125,52.9375,51.5,51.9375,52.5625,55.0625,0,0,0,0,0,0,0
"58090","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.375,112.3125,31.6875,15.0625,0,0,0.0625,56.875,214.625,210.875,119.875,0.125,0.4375,19.0625,164.1875,200.9375,198.5625,143.5625,58.3125,79.1875,160.75,200.8125,201.75,221.75,187.125,120.375,180.375,189.75,164,138.9375,206,163.5625,0,0,0,0,0,0,0
"13782","Pullover",0,71.9375,174,171.0625,171.5625,64.3125,0,0,204.5,232.0625,230.5,227.9375,191,0,0,225.0625,232.6875,230.0625,231.9375,223.875,0,0,213.4375,236.0625,229.1875,233,211,0,0,211.3125,235.75,229,232.0625,211.6875,0,0,211.4375,236.9375,230.8125,233.8125,208.8125,0,0,160.75,132.625,133.125,128.6875,162.6875,0
"41240","Shirt",0,31.125,188.75,159.6875,198.75,65.4375,0,0,17,197.1875,191.0625,195.5625,57,0,0,21.1875,194.9375,186.25,195.9375,58.5,0,0,30.75,202.1875,193.4375,193.875,67.875,0,0,54.8125,198.1875,194.75,188.125,102.375,0,0,92.5,198.125,196.375,198.4375,128.875,0,0,67.5,191.8125,210.125,196.25,106,0
"36546","Shirt",0,35.9375,122.5,120.8125,121.0625,33.1875,0,0,101.625,152.25,145.8125,145.375,100.25,0,0,136.75,143.5625,138.875,145.8125,134.8125,0,0,167.875,153.375,143.5625,149.75,181.6875,0,0,197.9375,178.8125,166.8125,176.875,206.25,0,0,183.8125,191.9375,185.5625,181.5,181.5625,0,0,126.5625,116.6875,133.375,111.9375,107.75,0
"52421","Bag",0,0.4375,50.5,88.9375,46.25,0,0,23.75,63.8125,136.125,86,191.875,86.5625,36.625,160.3125,187.625,204.4375,195.5625,195.75,191.0625,179.125,155.5625,170.3125,180.5625,181.9375,172.0625,175.0625,177.9375,159.8125,186.4375,198.125,196.1875,187.125,197.125,192.25,162.625,199.0625,208.375,216.4375,207.6875,208.8125,188.25,116.4375,149.3125,152.0625,156.5625,157.375,156.25,129.9375
"30190","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,64.25,45.875,70.9375,45,0.5625,39.8125,36,1.4375,131.125,18.4375,0.4375,52.875,71.25,74.3125,75,89.0625,92,86.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38111","Shirt",0,3,70.625,203.5,112.875,13,0,0,88.75,180.3125,187.375,187.125,142.875,0.3125,0,132.125,193.3125,183.5,182.6875,202.75,0,0,155.75,185.8125,185.3125,185.0625,209.125,11.1875,0,182.4375,158.6875,185.8125,190.8125,171.25,29,0,151.375,147.6875,185.625,193.25,136.5,34.3125,0,119.9375,103.9375,139.625,134.6875,98.4375,22
"53869","Bag",0,0,0,0,0,0,0,1.125,0.3125,0.375,1.125,1.1875,0.9375,36.75,128.9375,193.9375,189.8125,184.625,183.5625,186.375,150.25,100.8125,189.3125,173.375,172.4375,172.8125,170.5625,88.6875,16.75,195.125,170.8125,171,171.9375,177.875,56,6.25,189.5,175,171.125,181.125,174.8125,25.625,0,0,0,0,0,0,0
"24684","Coat",0.3125,67.375,185.9375,198.9375,194.6875,37.3125,0,0.3125,127.0625,219.8125,231.8125,224.3125,105.375,0.375,0,181.8125,179.25,223.125,151.375,164.1875,0,0,229.875,230.25,226.125,229.3125,219.9375,0,12.25,233.9375,231.3125,227.625,226.875,231.875,26.75,35.125,237.6875,232.6875,230.8125,228.9375,233,39,31.625,135.9375,133.625,129.875,126.625,126.25,11.5625
"37797","Shirt",0,42.3125,8.6875,1.9375,56.0625,2.25,0,0.5,93.6875,128.125,129,129.375,65.0625,0,0.875,144.5625,91.75,103.4375,113.3125,105.9375,0.25,14.4375,136.8125,92.625,97.25,86.0625,135.75,0.125,25.5625,123.125,86.75,96.4375,88.75,117.125,6.5625,35.6875,67.875,37.25,36.25,34.5,63.375,51.9375,41.625,0.5,0.125,0,0,0.375,30.5
"48989","Bag",0,0,0.5625,40.9375,21.9375,0,0,0,0,1.0625,43.5,44.875,0,0,0.0625,39.6875,77.1875,79.875,84.1875,47.75,6,0,160.5,211.9375,198.75,206.6875,188.875,0.6875,15.5,140.6875,216,208.6875,215,200.75,1.75,37.625,182.25,223.5625,225.75,225.1875,225.9375,33.5,0,171.6875,170.0625,125.3125,131.6875,155.8125,21.625
"46272","Sneaker",0,0,0,0,0,0,0,0,0,0.125,0.25,4.5,0.0625,0.625,0.375,0.625,14.75,99.625,110.5625,40.3125,76.25,58.0625,93.3125,129,144.5625,143.6875,148.3125,111.75,95.875,158.25,169.375,168.6875,172.6875,168.25,119.75,0,0.5625,11.625,15.25,13,6.125,0.0625,0,0,0,0,0,0,0
"31657","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,79.875,133.3125,77.3125,85.0625,0.5625,82.625,158.6875,32.5625,117.375,203.25,47.0625,85.5625,160.25,157.0625,130.4375,155.9375,163.1875,137.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52509","Bag",0,0,0,0,0,0,0,0.5625,0.0625,42.6875,98.9375,34.8125,0.25,0.375,49,125.9375,157.375,137.5,155.625,137.375,37.875,72.5,108.9375,127.8125,120.875,119.875,115.4375,100.75,110,151.1875,135.5,136.6875,146.8125,135.75,124.25,56.5,95.75,99.75,122.9375,133.6875,117.625,57.875,0,0,0,0,0,0,0
"3592","T-shirt/top",1.5625,37.6875,58.875,80.625,65.375,40.3125,2.75,23.25,72.6875,79,60.5625,94.5,60.875,24.875,13.25,47.0625,72.125,86.8125,77.3125,38.4375,16,0.0625,21.625,93.4375,54.25,107.25,5.625,0,0,16.625,114.75,103.375,100.875,9.5,0,0,18.875,69.125,66.8125,57.75,17.5,0.0625,0,19.125,79.9375,76.125,69.75,20.4375,0.0625
"56229","Ankle boot",0,0,0,0,0,0,0,0,0,0.3125,37.75,97.125,27.4375,19.3125,0,0.125,24.5,147.8125,173.5625,189.0625,102.5,0.4375,9.0625,118.875,191.6875,209.8125,187.375,120.6875,95.0625,153.125,148.125,173.75,182.8125,194.8125,139.875,61.1875,127.125,146.625,140.8125,131.8125,131.1875,95.25,0,0,0,0,0,0,0
"21621","Dress",0,0,83.3125,29.5,53.5625,0,0,0,0,58.25,127.5625,87,0,0,0,0,84.5625,209.375,90.1875,0,0,0,0,118.4375,218.8125,95.3125,0,0,0,0,64.625,185.1875,89.4375,0,0,0,0,80.5,216.875,99.875,0,0,0,0,62.875,138.6875,41.25,0,0
"58185","Ankle boot",0,0,0.1875,45.5625,164,157.6875,27.375,0,0,5.8125,171.6875,196.4375,214.1875,124.9375,0,0,9.5,183.25,194.5,208.375,108.5,0,0,18.8125,175,185,183.8125,155.6875,0,0.0625,70.8125,163.125,174.0625,191.125,137.25,25.9375,59.25,131.6875,160,134.875,96.0625,108.5,64.625,118.3125,147.25,129.625,10,79.25,78.375
"25216","Coat",0,12,97.125,215.0625,149.3125,28.5,0.125,0.3125,149.25,230.3125,201.5,225.75,207.25,0.25,0,198,232.1875,219.875,216.25,235.625,25.0625,0,230.5,226.6875,221.875,226.9375,228.125,59.375,0,226.25,201.0625,219.5,228.3125,221.6875,56.125,1.375,187.4375,210.375,214.25,215.8125,180.875,57.9375,16,158.6875,78.9375,84.875,90.75,121.8125,68.3125
"18032","Dress",0,8.125,175.0625,108.8125,170.3125,6.1875,0,0,43.5625,219.25,218.75,219.4375,43.625,0,0,71.3125,179.6875,218.25,174.8125,80.9375,0,0,51.25,182.375,225.125,187.4375,51.625,0,0,0.4375,211,224.8125,226.875,0,0,0,0.25,216.5625,224.625,230.8125,6.6875,0,0,0.4375,200.1875,222.3125,224.25,8.8125,0
"4862","T-shirt/top",0.125,36.625,119.875,155.375,143.25,70.375,0.5625,0.375,113.125,105.1875,111.6875,132.6875,165.8125,32.3125,1.1875,131.375,117.6875,131.875,129.875,187.25,52.1875,14.125,121.4375,98.6875,132.875,149.9375,127.3125,71.125,31.1875,105.5,115.625,137.375,142.25,121.1875,84.25,41,86.3125,128.6875,129.625,137.5,120.875,90.6875,0.5625,30.75,110.9375,124.625,138.8125,61.5625,0.1875
"25651","Coat",0.0625,21.1875,121.875,197.4375,142.1875,36.9375,0.25,0,122.6875,156.125,171.4375,158.875,148.625,0.3125,1.4375,149.125,146.1875,157.875,133.9375,149.0625,22.375,10.25,140.3125,109.625,137.375,143,137.5625,37.75,19.125,134,123.25,126.4375,122.4375,125,49.5625,21,141.4375,130.0625,130.875,122.0625,129.6875,58.625,6.9375,133.1875,106.3125,107.1875,107.3125,119.6875,46.625
"40673","Shirt",0,10.6875,79.3125,195.0625,106.25,13.375,0,0.375,154.9375,198.5625,227.5,184.5625,182.3125,0,0,193.75,234.8125,224.125,225.9375,228.375,0,0,227.25,233,225,226.6875,239.0625,9.0625,4.625,215.25,223.0625,227.25,231.125,215.8125,37.8125,17.125,175.5,236.125,228.375,232.0625,183.375,46.75,8.25,139.8125,164.3125,188.5,178,132.3125,28.5625
"44509","Sneaker",0,0,0,0,0,0,0,0,0,0,0.3125,55.5625,41.625,0.25,0,0,0,0.6875,173.125,190.5,95.375,0.1875,9,45.3125,108.4375,197.75,203.25,114.25,23.75,117.75,162,204.625,215.0625,203.375,162.9375,10.25,16.6875,33.625,39.75,39.375,39.5,32.4375,0,0,0,0,0,0,0
"14540","Pullover",0,0.1875,48.3125,192.125,81.3125,0.5625,0,0,37.9375,168,177.875,205.6875,84.8125,0,0,68.9375,151.5625,144.5625,193,117.4375,0,0,118.375,126.5625,183.6875,160.875,161.5625,0,0,132.8125,143.75,213.0625,200.9375,136.6875,0,0,120.5625,175.5625,220.25,227.4375,124.25,0,0,95.5625,126.75,158.375,159.625,102.9375,0
"40258","Shirt",0,3,47.375,112.6875,47.375,6.0625,0,0,59.9375,81.75,75.5,76.3125,63.3125,0,0,67.375,111.625,76.9375,95.6875,73.375,0,0,93.6875,86.4375,71.25,88.4375,84.25,0,0,100.8125,61.9375,72.6875,79.9375,87.4375,0,0,99.25,64.4375,78.625,52,92.8125,0,0,40.1875,55.9375,91.3125,43.625,41.8125,0
"22252","Dress",0,11.6875,184.25,189.3125,176.4375,5.1875,0,0,46,198.8125,199.9375,203.375,39.25,0,0,65.75,190.125,202.6875,193.1875,58.0625,0,0,89.1875,199.5625,203.5,201.25,73.1875,0,0,15.375,172.5,204.5,150.625,9.9375,0,0,0.4375,178.5,207,148.5,0,0,0,0.0625,140.9375,174.25,102.6875,0.125,0
"20250","Dress",0,0,131.25,176.5,174.4375,0,0,0,0,147.125,212.1875,192.75,14.1875,0,0,0,162.5,209.0625,172.9375,47.5,0,0,0,122.6875,205.8125,164.8125,14.875,0,0,0,91.1875,204.875,182.5625,0,0,0,0,80.5625,206.8125,159.1875,0,0,0,0,104.0625,165.625,135,0,0
"39704","Shirt",0,14,77.375,142,75.8125,12.875,0.0625,0,88.625,101.0625,94.5625,93.5,81.25,0,0,117.9375,125.6875,91.5,88.3125,112.625,0,2.25,114.25,117.5625,95.4375,84.6875,118.625,2.875,16.75,92.3125,102.8125,101.875,89.6875,98.8125,11.25,18.5625,91.0625,109.8125,99.375,96.25,101.125,15.4375,7,66.8125,103.3125,95.625,83.125,80.125,13.4375
"31902","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,24.6875,96.375,94.375,25.875,0.6875,61.375,73.625,111.75,59.9375,79.1875,80.625,33.5,137.625,146.3125,113.6875,92.5625,101.375,57.25,3.6875,12.4375,18.25,9.375,9.25,18.3125,14.125,0,0,0,0,0,0,0
"44660","Sneaker",0,0,0,0,0,0,0,0,0,0.3125,0.4375,19.625,0.375,0.125,0.1875,0.0625,0.4375,67.1875,109.5,9.6875,77.1875,6.3125,41.0625,118.625,167.375,183.5,201.5,156.5,60.5625,94.25,107.1875,103.8125,80.4375,67.6875,63.1875,1.0625,8.4375,9.6875,8.375,6.875,4.4375,1.75,0,0,0,0,0,0,0
"18979","Dress",0,31.5,178.625,167.3125,21.6875,0,0,0,61.3125,234.9375,234.6875,88,0.125,0,0,28.0625,235.9375,189.375,149.125,0.4375,0,0,81.0625,235.875,228.875,124.0625,24.9375,0,0,111.9375,235.1875,237.9375,42.25,57.125,0,0,90.4375,234.875,238.375,23.875,0.8125,0,0,66.375,218.75,220.875,16.25,0,0
"28174","Coat",0,16,168.625,210.75,190.125,19.8125,0,0,108.25,240.0625,242.9375,235.3125,126.8125,0.5,0,137.25,231.75,231.9375,230.1875,174.1875,0,0,173.75,234.8125,226.5,229.875,205.25,0,0,193.9375,228.4375,228.9375,229.125,233.5625,0,0,216.125,131.3125,173.625,157.5,218.75,0,0,165.125,0.4375,0.1875,1.0625,155.6875,11.4375
"37103","Shirt",0,51.25,148.375,128.25,138.375,89.8125,0,0,153.75,213.9375,210.5,204.875,214.8125,2.0625,0,181.75,207.375,210.375,204.875,218.6875,19.0625,0,25.625,209.0625,209.75,208.4375,80.8125,0.6875,0,1.4375,214.125,208,207.1875,68.9375,0,0,31.375,213.5,211.4375,208.25,97.4375,0.125,0,39.75,175.875,183.1875,180.375,78.9375,0.5
"51313","Bag",0,0,0,0,0,0,0,0.0625,58.4375,80.0625,78.5,78.75,79.5625,56,61.375,141.75,147.875,144.5,149.5,152.3125,139.375,64.25,160,170.125,166.9375,167.375,169.8125,163.875,51.5625,202.125,212.1875,186.625,180.375,185.25,176.125,0.3125,95.6875,107.25,109.125,91.5,87.3125,76.375,0,0,0,0,0,0,0
"49086","Bag",0,0.25,56.4375,90.5625,107.0625,6.5,0,0.0625,0.4375,99.5,0.1875,26.25,54.125,0,0.5,30.625,91.125,1.4375,6.5,116.5625,22.75,5.25,182.1875,183.0625,156.75,145.6875,195.375,59.9375,68.25,182.0625,219.25,223.3125,220.4375,212.8125,55.9375,70.75,182.1875,223.875,226.6875,227.4375,228.5,107.9375,27.25,214.625,225.8125,174.9375,176.125,191.875,108.5625
"20260","Dress",0,0,17.625,47.75,20.3125,0,0,0,0,32,115.9375,23.8125,0,0,0,0,49.375,95.875,42.375,0,0,0,0,61.625,94.4375,55.875,0,0,0,0,66.625,102.4375,56.0625,0,0,0,0,74.125,113.4375,60.6875,0,0,0,0,76.6875,125.875,66.1875,0,0
"36495","Shirt",0,5.3125,91,175.625,105.625,14.375,0.125,0.25,79.375,155.3125,150.875,145.3125,95.8125,0.625,0.1875,126.5625,156.75,147.375,145.125,133.125,0.4375,0.25,169.5,157.875,146.25,144.6875,141.3125,24.8125,22.5,176.125,156.75,147.4375,145.5,139.5625,56.9375,50.25,156.6875,168.0625,150.375,145.8125,132.6875,77,36.5625,73.75,166,154.4375,138.875,73,48.0625
"2281","T-shirt/top",0.125,55.8125,165.5625,169.75,169.75,61.6875,0,1.375,220.9375,232.125,231.5,181.875,218.1875,2.0625,14.375,126.0625,236.75,232.375,238.875,126.125,15.125,0,12.4375,238,234.125,236.4375,12.125,0,0,20.5,238.5,234.8125,236.6875,9.5,0,0,26.5625,240,235.625,237.4375,2.875,0,0,29.375,223.0625,224,224,1.5625,0
"49258","Bag",0,0,0.375,40.1875,17,0,0,0,0,37.3125,16.25,44.0625,0.875,0,0,2.9375,71,2.1875,67.6875,1.1875,0.0625,0,196.1875,196.625,202.8125,202.25,183.9375,25.3125,0,185.25,196.125,207.9375,203.75,182.6875,27.875,0,178.6875,205.25,214.0625,215.1875,195.25,29.9375,0,176.75,213.125,215.75,216.625,211.0625,17.1875
"22018","Dress",0,0.0625,15.375,11.375,20.4375,0.1875,0,0.1875,35.5,56.1875,64.9375,57.0625,40.9375,0,0,75.625,72.0625,69.25,60,83.6875,0,1.75,99.4375,65.5,75.125,67.5,106,7.9375,10.5625,108,59.5,77.25,80.1875,116.875,18.3125,11.75,89.3125,64.5625,81.3125,99.625,105.8125,23.9375,0,5.9375,74.875,90.625,100.75,22.125,0.25
"19718","Dress",0,0,52.6875,94.9375,31.125,0,0,0,0,61.5625,237.4375,23,0,0,0,0,69.25,235.5,33.1875,0,0,0,0,103.75,231.75,63,0,0,0,0,104.0625,231.3125,73.3125,0,0,0,0,102,230.9375,63.8125,0,0,0,0,100.5625,228.4375,62.375,0,0
